X,CH1,CH2,
Second,Volt,Volt,
-1.99598e-01,1.74e-01,5.97e-01,
-1.99452e-01,1.70e-01,5.97e-01,
-1.99305e-01,1.74e-01,5.97e-01,
-1.99159e-01,1.74e-01,5.97e-01,
-1.99012e-01,1.74e-01,5.97e-01,
-1.98866e-01,1.74e-01,5.97e-01,
-1.98719e-01,1.68e-01,5.97e-01,
-1.98573e-01,1.74e-01,5.97e-01,
-1.98426e-01,1.74e-01,5.97e-01,
-1.98280e-01,1.74e-01,5.97e-01,
-1.98133e-01,1.74e-01,5.97e-01,
-1.97987e-01,1.76e-01,5.97e-01,
-1.97840e-01,1.74e-01,5.97e-01,
-1.97694e-01,1.74e-01,5.97e-01,
-1.97547e-01,1.74e-01,5.97e-01,
-1.97401e-01,1.74e-01,5.97e-01,
-1.97254e-01,1.74e-01,5.97e-01,
-1.97108e-01,1.74e-01,5.97e-01,
-1.96961e-01,1.74e-01,5.97e-01,
-1.96815e-01,1.74e-01,5.97e-01,
-1.96669e-01,1.74e-01,5.97e-01,
-1.96522e-01,1.72e-01,5.97e-01,
-1.96376e-01,1.74e-01,5.97e-01,
-1.96229e-01,1.74e-01,5.97e-01,
-1.96083e-01,1.74e-01,5.97e-01,
-1.95936e-01,1.72e-01,5.97e-01,
-1.95790e-01,1.72e-01,5.97e-01,
-1.95643e-01,1.66e-01,5.97e-01,
-1.95497e-01,1.74e-01,5.97e-01,
-1.95350e-01,1.74e-01,5.97e-01,
-1.95204e-01,1.74e-01,5.97e-01,
-1.95057e-01,1.74e-01,5.97e-01,
-1.94911e-01,1.58e-01,5.97e-01,
-1.94764e-01,1.74e-01,5.97e-01,
-1.94618e-01,1.72e-01,5.97e-01,
-1.94471e-01,1.72e-01,5.97e-01,
-1.94325e-01,1.72e-01,5.97e-01,
-1.94178e-01,1.70e-01,5.97e-01,
-1.94032e-01,1.72e-01,5.97e-01,
-1.93885e-01,1.72e-01,5.97e-01,
-1.93739e-01,1.72e-01,5.97e-01,
-1.93592e-01,1.74e-01,5.97e-01,
-1.93446e-01,1.74e-01,5.97e-01,
-1.93299e-01,1.74e-01,5.97e-01,
-1.93153e-01,1.72e-01,5.97e-01,
-1.93006e-01,1.74e-01,5.97e-01,
-1.92860e-01,1.74e-01,5.97e-01,
-1.92713e-01,1.64e-01,5.97e-01,
-1.92567e-01,1.72e-01,5.97e-01,
-1.92420e-01,1.72e-01,5.97e-01,
-1.92274e-01,1.72e-01,5.97e-01,
-1.92127e-01,1.70e-01,5.97e-01,
-1.91981e-01,1.68e-01,5.97e-01,
-1.91835e-01,1.72e-01,5.97e-01,
-1.91688e-01,1.72e-01,5.97e-01,
-1.91542e-01,1.74e-01,5.97e-01,
-1.91395e-01,1.72e-01,5.97e-01,
-1.91249e-01,1.74e-01,5.97e-01,
-1.91102e-01,1.74e-01,5.97e-01,
-1.90956e-01,1.72e-01,5.97e-01,
-1.90809e-01,1.72e-01,5.97e-01,
-1.90663e-01,1.70e-01,5.97e-01,
-1.90516e-01,1.72e-01,5.97e-01,
-1.90370e-01,1.68e-01,5.97e-01,
-1.90223e-01,1.70e-01,5.97e-01,
-1.90077e-01,1.72e-01,5.97e-01,
-1.89930e-01,1.70e-01,5.97e-01,
-1.89784e-01,1.72e-01,5.97e-01,
-1.89637e-01,1.72e-01,5.97e-01,
-1.89491e-01,1.70e-01,5.97e-01,
-1.89344e-01,1.70e-01,5.97e-01,
-1.89198e-01,1.70e-01,5.97e-01,
-1.89051e-01,1.72e-01,5.97e-01,
-1.88905e-01,1.76e-01,5.97e-01,
-1.88758e-01,1.68e-01,5.97e-01,
-1.88612e-01,1.72e-01,5.97e-01,
-1.88465e-01,1.72e-01,5.97e-01,
-1.88319e-01,1.68e-01,5.97e-01,
-1.88172e-01,1.70e-01,5.97e-01,
-1.88026e-01,1.72e-01,5.97e-01,
-1.87879e-01,1.72e-01,5.97e-01,
-1.87733e-01,1.72e-01,5.97e-01,
-1.87586e-01,1.72e-01,5.97e-01,
-1.87440e-01,1.74e-01,5.97e-01,
-1.87294e-01,1.72e-01,5.97e-01,
-1.87147e-01,1.74e-01,5.97e-01,
-1.87001e-01,1.74e-01,5.97e-01,
-1.86854e-01,1.74e-01,5.97e-01,
-1.86708e-01,1.74e-01,5.97e-01,
-1.86561e-01,1.72e-01,5.97e-01,
-1.86415e-01,1.74e-01,5.97e-01,
-1.86268e-01,1.74e-01,5.97e-01,
-1.86122e-01,1.74e-01,5.97e-01,
-1.85975e-01,1.72e-01,5.97e-01,
-1.85829e-01,1.82e-01,5.97e-01,
-1.85682e-01,1.74e-01,5.97e-01,
-1.85536e-01,1.74e-01,5.97e-01,
-1.85389e-01,1.74e-01,5.97e-01,
-1.85243e-01,1.70e-01,5.97e-01,
-1.85096e-01,1.74e-01,5.97e-01,
-1.84950e-01,1.74e-01,5.97e-01,
-1.84803e-01,1.74e-01,5.97e-01,
-1.84657e-01,1.72e-01,5.97e-01,
-1.84510e-01,1.74e-01,5.97e-01,
-1.84364e-01,1.74e-01,5.97e-01,
-1.84217e-01,1.74e-01,5.97e-01,
-1.84071e-01,1.74e-01,5.97e-01,
-1.83924e-01,1.74e-01,5.97e-01,
-1.83778e-01,1.74e-01,5.97e-01,
-1.83631e-01,1.74e-01,5.97e-01,
-1.83485e-01,1.74e-01,5.97e-01,
-1.83338e-01,1.74e-01,5.97e-01,
-1.83192e-01,1.74e-01,5.97e-01,
-1.83045e-01,1.74e-01,5.97e-01,
-1.82899e-01,1.72e-01,5.97e-01,
-1.82753e-01,1.74e-01,5.97e-01,
-1.82606e-01,1.74e-01,5.97e-01,
-1.82460e-01,1.74e-01,5.97e-01,
-1.82313e-01,1.74e-01,5.97e-01,
-1.82167e-01,1.72e-01,5.97e-01,
-1.82020e-01,1.70e-01,5.97e-01,
-1.81874e-01,1.74e-01,5.97e-01,
-1.81727e-01,1.74e-01,5.97e-01,
-1.81581e-01,1.74e-01,5.97e-01,
-1.81434e-01,1.58e-01,5.97e-01,
-1.81288e-01,1.74e-01,5.97e-01,
-1.81141e-01,1.72e-01,5.97e-01,
-1.80995e-01,1.74e-01,5.97e-01,
-1.80848e-01,1.74e-01,5.97e-01,
-1.80702e-01,1.72e-01,5.97e-01,
-1.80555e-01,1.74e-01,5.97e-01,
-1.80409e-01,1.74e-01,5.97e-01,
-1.80262e-01,1.74e-01,5.97e-01,
-1.80116e-01,1.74e-01,5.97e-01,
-1.79969e-01,1.68e-01,5.97e-01,
-1.79823e-01,1.70e-01,5.97e-01,
-1.79676e-01,1.72e-01,5.97e-01,
-1.79530e-01,1.74e-01,5.97e-01,
-1.79383e-01,1.74e-01,5.97e-01,
-1.79237e-01,1.74e-01,5.97e-01,
-1.79090e-01,1.74e-01,5.97e-01,
-1.78944e-01,1.72e-01,5.97e-01,
-1.78797e-01,1.72e-01,5.97e-01,
-1.78651e-01,1.72e-01,5.97e-01,
-1.78504e-01,1.74e-01,5.97e-01,
-1.78358e-01,1.66e-01,5.97e-01,
-1.78211e-01,1.74e-01,5.97e-01,
-1.78065e-01,1.72e-01,5.97e-01,
-1.77919e-01,1.72e-01,5.97e-01,
-1.77772e-01,1.72e-01,5.97e-01,
-1.77626e-01,1.74e-01,5.97e-01,
-1.77479e-01,1.74e-01,5.97e-01,
-1.77333e-01,1.74e-01,5.97e-01,
-1.77186e-01,1.74e-01,5.97e-01,
-1.77040e-01,1.68e-01,5.97e-01,
-1.76893e-01,1.72e-01,5.97e-01,
-1.76747e-01,1.74e-01,5.97e-01,
-1.76600e-01,1.72e-01,5.97e-01,
-1.76454e-01,1.74e-01,5.97e-01,
-1.76307e-01,1.72e-01,5.97e-01,
-1.76161e-01,1.72e-01,5.97e-01,
-1.76014e-01,1.72e-01,5.97e-01,
-1.75868e-01,1.72e-01,5.97e-01,
-1.75721e-01,1.72e-01,5.97e-01,
-1.75575e-01,1.72e-01,5.97e-01,
-1.75428e-01,1.68e-01,5.97e-01,
-1.75282e-01,1.72e-01,5.97e-01,
-1.75135e-01,1.66e-01,5.97e-01,
-1.74989e-01,1.72e-01,5.97e-01,
-1.74842e-01,1.72e-01,5.97e-01,
-1.74696e-01,1.98e-01,5.97e-01,
-1.74549e-01,1.72e-01,5.97e-01,
-1.74403e-01,1.72e-01,5.97e-01,
-1.74256e-01,1.72e-01,5.97e-01,
-1.74110e-01,1.74e-01,5.97e-01,
-1.73963e-01,1.72e-01,5.97e-01,
-1.73817e-01,1.74e-01,5.97e-01,
-1.73670e-01,1.72e-01,5.97e-01,
-1.73524e-01,1.72e-01,5.97e-01,
-1.73377e-01,1.74e-01,5.97e-01,
-1.73231e-01,1.68e-01,5.97e-01,
-1.73085e-01,1.72e-01,5.97e-01,
-1.72938e-01,1.72e-01,5.97e-01,
-1.72792e-01,1.72e-01,5.97e-01,
-1.72645e-01,1.74e-01,5.97e-01,
-1.72499e-01,1.70e-01,5.97e-01,
-1.72352e-01,1.70e-01,5.97e-01,
-1.72206e-01,1.74e-01,5.97e-01,
-1.72059e-01,1.74e-01,5.97e-01,
-1.71913e-01,1.72e-01,5.97e-01,
-1.71766e-01,1.70e-01,5.97e-01,
-1.71620e-01,1.74e-01,5.97e-01,
-1.71473e-01,1.74e-01,5.97e-01,
-1.71327e-01,1.74e-01,5.97e-01,
-1.71180e-01,1.72e-01,5.97e-01,
-1.71034e-01,1.72e-01,5.97e-01,
-1.70887e-01,1.74e-01,5.97e-01,
-1.70741e-01,1.74e-01,5.97e-01,
-1.70594e-01,1.74e-01,5.97e-01,
-1.70448e-01,1.74e-01,5.97e-01,
-1.70301e-01,1.72e-01,5.97e-01,
-1.70155e-01,1.74e-01,5.97e-01,
-1.70008e-01,1.74e-01,5.97e-01,
-1.69862e-01,1.74e-01,5.97e-01,
-1.69715e-01,1.74e-01,5.97e-01,
-1.69569e-01,1.74e-01,5.97e-01,
-1.69422e-01,1.74e-01,5.97e-01,
-1.69276e-01,1.74e-01,5.97e-01,
-1.69129e-01,1.74e-01,5.97e-01,
-1.68983e-01,1.74e-01,5.97e-01,
-1.68836e-01,1.74e-01,5.97e-01,
-1.68690e-01,1.74e-01,5.97e-01,
-1.68544e-01,1.70e-01,5.97e-01,
-1.68397e-01,1.74e-01,5.97e-01,
-1.68251e-01,1.74e-01,5.97e-01,
-1.68104e-01,1.74e-01,5.97e-01,
-1.67958e-01,1.74e-01,5.97e-01,
-1.67811e-01,1.74e-01,5.97e-01,
-1.67665e-01,1.74e-01,5.97e-01,
-1.67518e-01,1.74e-01,5.97e-01,
-1.67372e-01,1.74e-01,5.97e-01,
-1.67225e-01,1.74e-01,5.97e-01,
-1.67079e-01,1.74e-01,5.97e-01,
-1.66932e-01,1.74e-01,5.97e-01,
-1.66786e-01,1.74e-01,5.97e-01,
-1.66639e-01,1.74e-01,5.97e-01,
-1.66493e-01,1.74e-01,5.97e-01,
-1.66346e-01,1.74e-01,5.97e-01,
-1.66200e-01,1.74e-01,5.97e-01,
-1.66053e-01,1.74e-01,5.97e-01,
-1.65907e-01,1.74e-01,5.97e-01,
-1.65760e-01,1.68e-01,5.97e-01,
-1.65614e-01,1.74e-01,5.97e-01,
-1.65467e-01,1.74e-01,5.97e-01,
-1.65321e-01,1.74e-01,5.97e-01,
-1.65174e-01,1.72e-01,5.97e-01,
-1.65028e-01,1.74e-01,5.97e-01,
-1.64881e-01,1.74e-01,5.97e-01,
-1.64735e-01,1.72e-01,5.97e-01,
-1.64588e-01,1.74e-01,5.97e-01,
-1.64442e-01,1.74e-01,5.97e-01,
-1.64295e-01,1.74e-01,5.97e-01,
-1.64149e-01,1.74e-01,5.97e-01,
-1.64002e-01,1.74e-01,5.97e-01,
-1.63856e-01,1.74e-01,5.97e-01,
-1.63710e-01,1.74e-01,5.97e-01,
-1.63563e-01,1.74e-01,5.97e-01,
-1.63417e-01,1.72e-01,5.97e-01,
-1.63270e-01,1.74e-01,5.97e-01,
-1.63124e-01,1.74e-01,5.97e-01,
-1.62977e-01,1.72e-01,5.97e-01,
-1.62831e-01,1.74e-01,5.97e-01,
-1.62684e-01,1.72e-01,5.97e-01,
-1.62538e-01,1.72e-01,5.97e-01,
-1.62391e-01,1.72e-01,5.97e-01,
-1.62245e-01,1.74e-01,5.97e-01,
-1.62098e-01,1.74e-01,5.97e-01,
-1.61952e-01,1.64e-01,5.97e-01,
-1.61805e-01,1.70e-01,5.97e-01,
-1.61659e-01,1.74e-01,5.97e-01,
-1.61512e-01,1.74e-01,5.97e-01,
-1.61366e-01,1.72e-01,5.97e-01,
-1.61219e-01,1.70e-01,5.97e-01,
-1.61073e-01,1.80e-01,5.97e-01,
-1.60926e-01,1.74e-01,5.97e-01,
-1.60780e-01,1.74e-01,5.97e-01,
-1.60633e-01,1.72e-01,5.97e-01,
-1.60487e-01,1.72e-01,5.97e-01,
-1.60340e-01,1.72e-01,5.97e-01,
-1.60194e-01,1.72e-01,5.97e-01,
-1.60047e-01,1.70e-01,5.97e-01,
-1.59901e-01,1.72e-01,5.97e-01,
-1.59754e-01,1.68e-01,5.97e-01,
-1.59608e-01,1.70e-01,5.97e-01,
-1.59461e-01,1.74e-01,5.97e-01,
-1.59315e-01,1.70e-01,5.97e-01,
-1.59169e-01,1.72e-01,5.97e-01,
-1.59022e-01,1.68e-01,5.97e-01,
-1.58876e-01,1.72e-01,5.97e-01,
-1.58729e-01,1.72e-01,5.97e-01,
-1.58583e-01,1.70e-01,5.97e-01,
-1.58436e-01,1.70e-01,5.97e-01,
-1.58290e-01,1.74e-01,5.97e-01,
-1.58143e-01,1.74e-01,5.97e-01,
-1.57997e-01,1.72e-01,5.97e-01,
-1.57850e-01,1.74e-01,5.97e-01,
-1.57704e-01,1.70e-01,5.97e-01,
-1.57557e-01,1.72e-01,5.97e-01,
-1.57411e-01,1.74e-01,5.97e-01,
-1.57264e-01,1.72e-01,5.97e-01,
-1.57118e-01,1.70e-01,5.97e-01,
-1.56971e-01,1.68e-01,5.97e-01,
-1.56825e-01,1.72e-01,5.97e-01,
-1.56678e-01,1.66e-01,5.97e-01,
-1.56532e-01,1.74e-01,5.97e-01,
-1.56385e-01,1.72e-01,5.97e-01,
-1.56239e-01,1.74e-01,5.97e-01,
-1.56092e-01,1.74e-01,5.97e-01,
-1.55946e-01,1.72e-01,5.97e-01,
-1.55799e-01,1.72e-01,5.97e-01,
-1.55653e-01,1.74e-01,5.97e-01,
-1.55506e-01,1.74e-01,5.97e-01,
-1.55360e-01,1.74e-01,5.97e-01,
-1.55213e-01,1.62e-01,5.97e-01,
-1.55067e-01,1.74e-01,5.97e-01,
-1.54920e-01,1.74e-01,5.97e-01,
-1.54774e-01,1.74e-01,5.97e-01,
-1.54628e-01,1.70e-01,5.97e-01,
-1.54481e-01,1.68e-01,5.97e-01,
-1.54335e-01,1.72e-01,5.97e-01,
-1.54188e-01,1.74e-01,5.97e-01,
-1.54042e-01,1.70e-01,5.97e-01,
-1.53895e-01,1.72e-01,5.97e-01,
-1.53749e-01,1.72e-01,5.97e-01,
-1.53602e-01,1.74e-01,5.97e-01,
-1.53456e-01,1.74e-01,5.97e-01,
-1.53309e-01,1.72e-01,5.97e-01,
-1.53163e-01,1.74e-01,5.97e-01,
-1.53016e-01,1.74e-01,5.97e-01,
-1.52870e-01,1.74e-01,5.97e-01,
-1.52723e-01,1.74e-01,5.97e-01,
-1.52577e-01,1.70e-01,5.97e-01,
-1.52430e-01,1.74e-01,5.97e-01,
-1.52284e-01,1.72e-01,5.97e-01,
-1.52137e-01,1.74e-01,5.97e-01,
-1.51991e-01,1.68e-01,5.97e-01,
-1.51844e-01,1.74e-01,5.97e-01,
-1.51698e-01,1.74e-01,5.97e-01,
-1.51551e-01,1.74e-01,5.97e-01,
-1.51405e-01,1.74e-01,5.97e-01,
-1.51258e-01,1.72e-01,5.97e-01,
-1.51112e-01,1.74e-01,5.97e-01,
-1.50965e-01,1.74e-01,5.97e-01,
-1.50819e-01,1.74e-01,5.97e-01,
-1.50672e-01,1.74e-01,5.97e-01,
-1.50526e-01,1.74e-01,5.97e-01,
-1.50379e-01,1.74e-01,5.97e-01,
-1.50233e-01,1.82e-01,5.97e-01,
-1.50086e-01,1.74e-01,5.97e-01,
-1.49940e-01,1.78e-01,5.97e-01,
-1.49794e-01,1.72e-01,5.97e-01,
-1.49647e-01,1.74e-01,5.97e-01,
-1.49501e-01,1.74e-01,5.97e-01,
-1.49354e-01,1.76e-01,5.97e-01,
-1.49208e-01,1.44e-01,5.97e-01,
-1.49061e-01,1.74e-01,5.97e-01,
-1.48915e-01,1.74e-01,5.97e-01,
-1.48768e-01,1.74e-01,5.97e-01,
-1.48622e-01,1.74e-01,5.97e-01,
-1.48475e-01,1.74e-01,5.97e-01,
-1.48329e-01,1.74e-01,5.97e-01,
-1.48182e-01,1.74e-01,5.97e-01,
-1.48036e-01,1.74e-01,5.97e-01,
-1.47889e-01,1.74e-01,5.97e-01,
-1.47743e-01,1.74e-01,5.97e-01,
-1.47596e-01,1.74e-01,5.97e-01,
-1.47450e-01,1.74e-01,5.97e-01,
-1.47303e-01,1.74e-01,5.97e-01,
-1.47157e-01,1.74e-01,5.97e-01,
-1.47010e-01,1.70e-01,5.97e-01,
-1.46864e-01,1.74e-01,5.97e-01,
-1.46717e-01,1.72e-01,5.97e-01,
-1.46571e-01,1.74e-01,5.97e-01,
-1.46424e-01,1.74e-01,5.97e-01,
-1.46278e-01,1.70e-01,5.97e-01,
-1.46131e-01,1.74e-01,5.97e-01,
-1.45985e-01,1.74e-01,5.97e-01,
-1.45838e-01,1.74e-01,5.97e-01,
-1.45692e-01,1.72e-01,5.97e-01,
-1.45545e-01,1.72e-01,5.97e-01,
-1.45399e-01,1.72e-01,5.97e-01,
-1.45252e-01,1.74e-01,5.97e-01,
-1.45106e-01,1.72e-01,5.97e-01,
-1.44960e-01,1.74e-01,5.97e-01,
-1.44813e-01,1.72e-01,5.97e-01,
-1.44667e-01,1.74e-01,5.97e-01,
-1.44520e-01,1.74e-01,5.97e-01,
-1.44374e-01,1.70e-01,5.97e-01,
-1.44227e-01,1.72e-01,5.97e-01,
-1.44081e-01,1.70e-01,5.97e-01,
-1.43934e-01,1.74e-01,5.97e-01,
-1.43788e-01,1.70e-01,5.97e-01,
-1.43641e-01,1.74e-01,5.97e-01,
-1.43495e-01,1.72e-01,5.97e-01,
-1.43348e-01,1.70e-01,5.97e-01,
-1.43202e-01,1.74e-01,5.97e-01,
-1.43055e-01,1.72e-01,5.97e-01,
-1.42909e-01,1.70e-01,5.97e-01,
-1.42762e-01,1.70e-01,5.97e-01,
-1.42616e-01,1.72e-01,5.97e-01,
-1.42469e-01,1.82e-01,5.97e-01,
-1.42323e-01,1.74e-01,5.97e-01,
-1.42176e-01,1.72e-01,5.97e-01,
-1.42030e-01,1.70e-01,5.97e-01,
-1.41883e-01,1.72e-01,5.97e-01,
-1.41737e-01,1.76e-01,5.97e-01,
-1.41590e-01,1.70e-01,5.97e-01,
-1.41444e-01,1.72e-01,5.97e-01,
-1.41297e-01,1.72e-01,5.97e-01,
-1.41151e-01,1.72e-01,5.97e-01,
-1.41004e-01,1.70e-01,5.97e-01,
-1.40858e-01,1.68e-01,5.97e-01,
-1.40711e-01,1.70e-01,5.97e-01,
-1.40565e-01,1.74e-01,5.97e-01,
-1.40419e-01,1.68e-01,5.97e-01,
-1.40272e-01,1.70e-01,5.97e-01,
-1.40126e-01,1.68e-01,5.97e-01,
-1.39979e-01,1.70e-01,5.97e-01,
-1.39833e-01,1.72e-01,5.97e-01,
-1.39686e-01,1.74e-01,5.97e-01,
-1.39540e-01,1.66e-01,5.97e-01,
-1.39393e-01,1.72e-01,5.97e-01,
-1.39247e-01,1.72e-01,5.97e-01,
-1.39100e-01,1.70e-01,5.97e-01,
-1.38954e-01,1.72e-01,5.97e-01,
-1.38807e-01,1.74e-01,5.97e-01,
-1.38661e-01,1.74e-01,5.97e-01,
-1.38514e-01,1.72e-01,5.97e-01,
-1.38368e-01,1.74e-01,5.97e-01,
-1.38221e-01,1.72e-01,5.97e-01,
-1.38075e-01,1.74e-01,5.97e-01,
-1.37928e-01,1.78e-01,5.97e-01,
-1.37782e-01,1.72e-01,5.97e-01,
-1.37635e-01,1.74e-01,5.97e-01,
-1.37489e-01,1.72e-01,5.97e-01,
-1.37342e-01,1.74e-01,5.97e-01,
-1.37196e-01,1.74e-01,5.97e-01,
-1.37049e-01,1.72e-01,5.97e-01,
-1.36903e-01,1.74e-01,5.97e-01,
-1.36756e-01,1.74e-01,5.97e-01,
-1.36610e-01,1.74e-01,5.97e-01,
-1.36463e-01,1.74e-01,5.97e-01,
-1.36317e-01,1.70e-01,5.97e-01,
-1.36170e-01,1.72e-01,5.97e-01,
-1.36024e-01,1.74e-01,5.97e-01,
-1.35878e-01,1.70e-01,5.97e-01,
-1.35731e-01,1.68e-01,5.97e-01,
-1.35585e-01,1.58e-01,5.97e-01,
-1.35438e-01,1.74e-01,5.97e-01,
-1.35292e-01,1.74e-01,5.97e-01,
-1.35145e-01,1.74e-01,5.97e-01,
-1.34999e-01,1.74e-01,5.97e-01,
-1.34852e-01,1.72e-01,5.97e-01,
-1.34706e-01,1.74e-01,5.97e-01,
-1.34559e-01,1.74e-01,5.97e-01,
-1.34413e-01,1.74e-01,5.97e-01,
-1.34266e-01,1.74e-01,5.97e-01,
-1.34120e-01,1.80e-01,5.97e-01,
-1.33973e-01,1.72e-01,5.97e-01,
-1.33827e-01,1.74e-01,5.97e-01,
-1.33680e-01,1.74e-01,5.97e-01,
-1.33534e-01,1.74e-01,5.97e-01,
-1.33387e-01,1.74e-01,5.97e-01,
-1.33241e-01,1.74e-01,5.97e-01,
-1.33094e-01,1.74e-01,5.97e-01,
-1.32948e-01,1.74e-01,5.97e-01,
-1.32801e-01,1.74e-01,5.97e-01,
-1.32655e-01,1.76e-01,5.97e-01,
-1.32508e-01,1.74e-01,5.97e-01,
-1.32362e-01,1.74e-01,5.97e-01,
-1.32215e-01,1.74e-01,5.97e-01,
-1.32069e-01,1.72e-01,5.97e-01,
-1.31922e-01,1.74e-01,5.97e-01,
-1.31776e-01,1.74e-01,5.97e-01,
-1.31629e-01,1.74e-01,5.97e-01,
-1.31483e-01,1.74e-01,5.97e-01,
-1.31336e-01,1.74e-01,5.97e-01,
-1.31190e-01,1.74e-01,5.97e-01,
-1.31044e-01,1.74e-01,5.97e-01,
-1.30897e-01,1.74e-01,5.97e-01,
-1.30751e-01,1.74e-01,5.97e-01,
-1.30604e-01,1.74e-01,5.97e-01,
-1.30458e-01,1.70e-01,5.97e-01,
-1.30311e-01,1.74e-01,5.97e-01,
-1.30165e-01,1.74e-01,5.97e-01,
-1.30018e-01,1.74e-01,5.97e-01,
-1.29872e-01,1.74e-01,5.97e-01,
-1.29725e-01,1.72e-01,5.97e-01,
-1.29579e-01,1.74e-01,5.97e-01,
-1.29432e-01,1.74e-01,5.97e-01,
-1.29286e-01,1.74e-01,5.97e-01,
-1.29139e-01,1.74e-01,5.97e-01,
-1.28993e-01,1.74e-01,5.97e-01,
-1.28846e-01,1.74e-01,5.97e-01,
-1.28700e-01,1.72e-01,5.97e-01,
-1.28553e-01,1.72e-01,5.97e-01,
-1.28407e-01,1.74e-01,5.97e-01,
-1.28260e-01,1.70e-01,5.97e-01,
-1.28114e-01,1.74e-01,5.97e-01,
-1.27967e-01,1.74e-01,5.97e-01,
-1.27821e-01,1.72e-01,5.97e-01,
-1.27674e-01,1.70e-01,5.97e-01,
-1.27528e-01,1.74e-01,5.97e-01,
-1.27381e-01,1.74e-01,5.97e-01,
-1.27235e-01,1.72e-01,5.97e-01,
-1.27088e-01,1.74e-01,5.97e-01,
-1.26942e-01,1.74e-01,5.97e-01,
-1.26795e-01,1.76e-01,5.97e-01,
-1.26649e-01,1.66e-01,5.97e-01,
-1.26502e-01,1.70e-01,5.97e-01,
-1.26356e-01,1.72e-01,5.97e-01,
-1.26210e-01,1.74e-01,5.97e-01,
-1.26063e-01,1.54e-01,5.97e-01,
-1.25917e-01,1.72e-01,5.97e-01,
-1.25770e-01,1.74e-01,5.97e-01,
-1.25624e-01,1.72e-01,5.97e-01,
-1.25477e-01,1.74e-01,5.97e-01,
-1.25331e-01,1.70e-01,5.97e-01,
-1.25184e-01,1.74e-01,5.97e-01,
-1.25038e-01,1.70e-01,5.97e-01,
-1.24891e-01,1.70e-01,5.97e-01,
-1.24745e-01,1.72e-01,5.97e-01,
-1.24598e-01,1.72e-01,5.97e-01,
-1.24452e-01,1.74e-01,5.97e-01,
-1.24305e-01,1.72e-01,5.97e-01,
-1.24159e-01,1.72e-01,5.97e-01,
-1.24012e-01,1.72e-01,5.97e-01,
-1.23866e-01,1.74e-01,5.97e-01,
-1.23719e-01,1.70e-01,5.97e-01,
-1.23573e-01,1.74e-01,5.97e-01,
-1.23426e-01,1.74e-01,5.97e-01,
-1.23280e-01,1.74e-01,5.97e-01,
-1.23133e-01,1.72e-01,5.97e-01,
-1.22987e-01,1.66e-01,5.97e-01,
-1.22840e-01,1.74e-01,5.97e-01,
-1.22694e-01,1.74e-01,5.97e-01,
-1.22547e-01,1.74e-01,5.97e-01,
-1.22401e-01,1.74e-01,5.97e-01,
-1.22254e-01,1.74e-01,5.97e-01,
-1.22108e-01,1.74e-01,5.97e-01,
-1.21961e-01,1.72e-01,5.97e-01,
-1.21815e-01,1.74e-01,5.97e-01,
-1.21669e-01,1.74e-01,5.97e-01,
-1.21522e-01,1.66e-01,5.97e-01,
-1.21376e-01,1.74e-01,5.97e-01,
-1.21229e-01,1.74e-01,5.97e-01,
-1.21083e-01,1.74e-01,5.97e-01,
-1.20936e-01,1.74e-01,5.97e-01,
-1.20790e-01,1.68e-01,5.97e-01,
-1.20643e-01,1.74e-01,5.97e-01,
-1.20497e-01,1.74e-01,5.97e-01,
-1.20350e-01,1.74e-01,5.97e-01,
-1.20204e-01,1.70e-01,5.97e-01,
-1.20057e-01,1.68e-01,5.97e-01,
-1.19911e-01,1.74e-01,5.97e-01,
-1.19764e-01,1.74e-01,5.97e-01,
-1.19618e-01,1.74e-01,5.97e-01,
-1.19471e-01,1.72e-01,5.97e-01,
-1.19325e-01,9.00e-02,5.97e-01,
-1.19178e-01,1.74e-01,5.97e-01,
-1.19032e-01,1.74e-01,5.97e-01,
-1.18885e-01,1.72e-01,5.97e-01,
-1.18739e-01,1.72e-01,5.97e-01,
-1.18592e-01,1.74e-01,5.97e-01,
-1.18446e-01,1.74e-01,5.97e-01,
-1.18299e-01,1.74e-01,5.97e-01,
-1.18153e-01,1.74e-01,5.97e-01,
-1.18006e-01,1.72e-01,5.97e-01,
-1.17860e-01,1.72e-01,5.97e-01,
-1.17713e-01,1.60e-01,5.97e-01,
-1.17567e-01,1.74e-01,5.97e-01,
-1.17420e-01,1.74e-01,5.97e-01,
-1.17274e-01,1.74e-01,5.97e-01,
-1.17128e-01,1.74e-01,5.97e-01,
-1.16981e-01,1.84e-01,5.97e-01,
-1.16835e-01,1.74e-01,5.97e-01,
-1.16688e-01,1.74e-01,5.97e-01,
-1.16542e-01,1.74e-01,5.97e-01,
-1.16395e-01,1.74e-01,5.97e-01,
-1.16249e-01,1.72e-01,5.97e-01,
-1.16102e-01,1.74e-01,5.97e-01,
-1.15956e-01,1.74e-01,5.97e-01,
-1.15809e-01,1.74e-01,5.97e-01,
-1.15663e-01,1.74e-01,5.97e-01,
-1.15516e-01,1.72e-01,5.97e-01,
-1.15370e-01,1.76e-01,5.97e-01,
-1.15223e-01,1.74e-01,5.97e-01,
-1.15077e-01,1.74e-01,5.97e-01,
-1.14930e-01,1.74e-01,5.97e-01,
-1.14784e-01,1.98e-01,5.97e-01,
-1.14637e-01,1.74e-01,5.97e-01,
-1.14491e-01,1.74e-01,5.97e-01,
